Taxa,Metabolite,Potential Score
Pseudacidovorax,L-Kynurenine,2.010548e-05
Pseudaestuariivita,L-Kynurenine,2.010548e-05
Pseudanabaena,L-Kynurenine,2.010548e-05
Pseudarcicella,L-Kynurenine,2.010548e-05
Pseudescherichia,L-Kynurenine,2.010548e-05
Pseudobacteroides,L-Kynurenine,2.010548e-05
Pseudobutyrivibrio,L-Kynurenine,2.010548e-05
Pseudodonghicola,L-Kynurenine,2.010548e-05
Pseudoduganella,L-Kynurenine,2.010548e-05
Pseudoglutamicibacter,L-Kynurenine,2.010548e-05
Pseudogulbenkiania,L-Kynurenine,2.010548e-05
Pseudohaliea,L-Kynurenine,2.010548e-05
Pseudohongiella,L-Kynurenine,2.010548e-05
Pseudoleptotrichia,L-Kynurenine,2.010548e-05
Pseudooctadecabacter,L-Kynurenine,2.010548e-05
Pseudopedobacter,L-Kynurenine,2.010548e-05
Pseudorhizobium,L-Kynurenine,2.010548e-05
Pseudorhodoplanes,L-Kynurenine,2.010548e-05
Pseudospirillum,L-Kynurenine,2.010548e-05
Pseudoxanthobacter,L-Kynurenine,2.010548e-05
Psychrilyobacter,L-Kynurenine,2.010548e-05
Psychroserpens,L-Kynurenine,2.010548e-05
Puniceibacterium,L-Kynurenine,2.010548e-05
Pusillimonas,L-Kynurenine,2.010548e-05
Pustulibacterium,L-Kynurenine,2.010548e-05
Pyrinomonas,L-Kynurenine,2.010548e-05
Quasibacillus,L-Kynurenine,2.010548e-05
Rahnella,L-Kynurenine,2.010548e-05
Raineyella,L-Kynurenine,2.010548e-05
Rappaport,L-Kynurenine,2.010548e-05
Reinekea,L-Kynurenine,2.010548e-05
Rhizobacter,L-Kynurenine,2.010548e-05
Rhodobaca,L-Kynurenine,2.010548e-05
Rhodoblastus,L-Kynurenine,2.010548e-05
Rhodohalobacter,L-Kynurenine,2.010548e-05
Rhodoluna,L-Kynurenine,2.010548e-05
Rhodonellum,L-Kynurenine,2.010548e-05
Rhodospira,L-Kynurenine,2.010548e-05
Rhodovibrio,L-Kynurenine,2.010548e-05
Rickettsia,L-Kynurenine,2.010548e-05
Riemerella,L-Kynurenine,2.010548e-05
Robbsia,L-Kynurenine,2.010548e-05
Robiginitomaculum,L-Kynurenine,2.010548e-05
Roseateles,L-Kynurenine,2.010548e-05
Roseibaca,L-Kynurenine,2.010548e-05
Roseibacterium,L-Kynurenine,2.010548e-05
Roseicitreum,L-Kynurenine,2.010548e-05
Roseimaritima,L-Kynurenine,2.010548e-05
Roseinatronobacter,L-Kynurenine,2.010548e-05
Roseisalinus,L-Kynurenine,2.010548e-05
Rosenbergiella,L-Kynurenine,2.010548e-05
Roseospirillum,L-Kynurenine,2.010548e-05
Rouxiella,L-Kynurenine,2.010548e-05
Ruania,L-Kynurenine,2.010548e-05
Rubinisphaera,L-Kynurenine,2.010548e-05
Rubrimonas,L-Kynurenine,2.010548e-05
Rubripirellula,L-Kynurenine,2.010548e-05
Rubritalea,L-Kynurenine,2.010548e-05
Rubritepida,L-Kynurenine,2.010548e-05
Rubrivivax,L-Kynurenine,2.010548e-05
Rudaea,L-Kynurenine,2.010548e-05
Rugamonas,L-Kynurenine,2.010548e-05
Ruminobacter,L-Kynurenine,2.010548e-05
Rummeliibacillus,L-Kynurenine,2.010548e-05
Saccharibacter,L-Kynurenine,2.010548e-05
Saccharicrinis,L-Kynurenine,2.010548e-05
Saccharospirillum,L-Kynurenine,2.010548e-05
Sagittula,L-Kynurenine,2.010548e-05
Salimicrobium,L-Kynurenine,2.010548e-05
Salinarimonas,L-Kynurenine,2.010548e-05
Salinibacillus,L-Kynurenine,2.010548e-05
Salinicola,L-Kynurenine,2.010548e-05
Salinihabitans,L-Kynurenine,2.010548e-05
Salinimonas,L-Kynurenine,2.010548e-05
Salinispira,L-Kynurenine,2.010548e-05
Salinivirga,L-Kynurenine,2.010548e-05
Salisaeta,L-Kynurenine,2.010548e-05
Salisediminibacterium,L-Kynurenine,2.010548e-05
Salsuginibacillus,L-Kynurenine,2.010548e-05
Sandaracinus,L-Kynurenine,2.010548e-05
Saprospira,L-Kynurenine,2.010548e-05
Schleiferia,L-Kynurenine,2.010548e-05
Schnuerera,L-Kynurenine,2.010548e-05
Sciscionella,L-Kynurenine,2.010548e-05
Sedimentitalea,L-Kynurenine,2.010548e-05
Sediminimonas,L-Kynurenine,2.010548e-05
Sediminispirochaeta,L-Kynurenine,2.010548e-05
Segetibacter,L-Kynurenine,2.010548e-05
Seinonella,L-Kynurenine,2.010548e-05
Selenihalanaerobacter,L-Kynurenine,2.010548e-05
Sharpea,L-Kynurenine,2.010548e-05
Shimazuella,L-Kynurenine,2.010548e-05
Shimwellia,L-Kynurenine,2.010548e-05
Siccibacter,L-Kynurenine,2.010548e-05
Silvibacterium,L-Kynurenine,2.010548e-05
Simiduia,L-Kynurenine,2.010548e-05
Simkania,L-Kynurenine,2.010548e-05
Simplicispira,L-Kynurenine,2.010548e-05
Singulisphaera,L-Kynurenine,2.010548e-05
Sinomicrobium,L-Kynurenine,2.010548e-05
Sinosporangium,L-Kynurenine,2.010548e-05
Siphonobacter,L-Kynurenine,2.010548e-05
Skermania,L-Kynurenine,2.010548e-05
Smaragdicoccus,L-Kynurenine,2.010548e-05
Sneathiella,L-Kynurenine,2.010548e-05
Snodgrassella,L-Kynurenine,2.010548e-05
Sodalis,L-Kynurenine,2.010548e-05
Solibacillus,L-Kynurenine,2.010548e-05
Solirubrobacter,L-Kynurenine,2.010548e-05
Solirubrum,L-Kynurenine,2.010548e-05
Solitalea,L-Kynurenine,2.010548e-05
Soonwooa,L-Kynurenine,2.010548e-05
Sphaerotilus,L-Kynurenine,2.010548e-05
Spirillospora,L-Kynurenine,2.010548e-05
Spiroplasma,L-Kynurenine,2.010548e-05
Spongiibacter,L-Kynurenine,2.010548e-05
Sporanaerobacter,L-Kynurenine,2.010548e-05
Sporichthya,L-Kynurenine,2.010548e-05
Sporobacter,L-Kynurenine,2.010548e-05
Sporocytophaga,L-Kynurenine,2.010548e-05
Stanieria,L-Kynurenine,2.010548e-05
Stenoxybacter,L-Kynurenine,2.010548e-05
Stigmatella,L-Kynurenine,2.010548e-05
Streptoalloteichus,L-Kynurenine,2.010548e-05
Streptomonospora,L-Kynurenine,2.010548e-05
Succiniclasticum,L-Kynurenine,2.010548e-05
Succinimonas,L-Kynurenine,2.010548e-05
Succinispira,L-Kynurenine,2.010548e-05
Sulfobacillus,L-Kynurenine,2.010548e-05
Sulfuricurvum,L-Kynurenine,2.010548e-05
Sulfuritalea,L-Kynurenine,2.010548e-05
Sulfurivirga,L-Kynurenine,2.010548e-05
Syntrophaceticus,L-Kynurenine,2.010548e-05
Syntrophobotulus,L-Kynurenine,2.010548e-05
Syntrophorhabdus,L-Kynurenine,2.010548e-05
Tamlana,L-Kynurenine,2.010548e-05
Tangfeifania,L-Kynurenine,2.010548e-05
Tanticharoenia,L-Kynurenine,2.010548e-05
Tardiphaga,L-Kynurenine,2.010548e-05
Tateyamaria,L-Kynurenine,2.010548e-05
Tatlockia,L-Kynurenine,2.010548e-05
Tenuibacillus,L-Kynurenine,2.010548e-05
Tepidibacillus,L-Kynurenine,2.010548e-05
Tepidicaulis,L-Kynurenine,2.010548e-05
Tepidimicrobium,L-Kynurenine,2.010548e-05
Tepidiphilus,L-Kynurenine,2.010548e-05
Terasakiella,L-Kynurenine,2.010548e-05
Terasakiispira,L-Kynurenine,2.010548e-05
Terracidiphilus,L-Kynurenine,2.010548e-05
Terrimicrobium,L-Kynurenine,2.010548e-05
Terrimonas,L-Kynurenine,2.010548e-05
Tersicoccus,L-Kynurenine,2.010548e-05
Thalassobacter,L-Kynurenine,2.010548e-05
Thalassobaculum,L-Kynurenine,2.010548e-05
Thalassolituus,L-Kynurenine,2.010548e-05
Thalassomonas,L-Kynurenine,2.010548e-05
Thalassotalea,L-Kynurenine,2.010548e-05
Thaumasiovibrio,L-Kynurenine,2.010548e-05
Thermacetogenium,L-Kynurenine,2.010548e-05
Thermanaeromonas,L-Kynurenine,2.010548e-05
Thermanaerothrix,L-Kynurenine,2.010548e-05
Thermicanus,L-Kynurenine,2.010548e-05
Thermincola,L-Kynurenine,2.010548e-05
Thermithiobacillus,L-Kynurenine,2.010548e-05
Thermoactinospora,L-Kynurenine,2.010548e-05
Thermoanaerobaculum,L-Kynurenine,2.010548e-05
Thermobacillus,L-Kynurenine,2.010548e-05
Thermobrachium,L-Kynurenine,2.010548e-05
Thermoclostridium,L-Kynurenine,2.010548e-05
Thermodesulfobium,L-Kynurenine,2.010548e-05
Thermodesulforhabdus,L-Kynurenine,2.010548e-05
Thermoflavimicrobium,L-Kynurenine,2.010548e-05
Thermoflexus,L-Kynurenine,2.010548e-05
Thermoleophilum,L-Kynurenine,2.010548e-05
Thermonema,L-Kynurenine,2.010548e-05
Thermorudis,L-Kynurenine,2.010548e-05
Thermosediminibacter,L-Kynurenine,2.010548e-05
Thermosinus,L-Kynurenine,2.010548e-05
Thermostaphylospora,L-Kynurenine,2.010548e-05
Thermosulfidibacter,L-Kynurenine,2.010548e-05
Thermosulfurimonas,L-Kynurenine,2.010548e-05
Thermosyntropha,L-Kynurenine,2.010548e-05
Thermotalea,L-Kynurenine,2.010548e-05
Thermovenabulum,L-Kynurenine,2.010548e-05
Thermovirga,L-Kynurenine,2.010548e-05
Thiocapsa,L-Kynurenine,2.010548e-05
Thiocystis,L-Kynurenine,2.010548e-05
Thiofilum,L-Kynurenine,2.010548e-05
Thioflavicoccus,L-Kynurenine,2.010548e-05
Thioflexothrix,L-Kynurenine,2.010548e-05
Thiohalomonas,L-Kynurenine,2.010548e-05
Thiohalorhabdus,L-Kynurenine,2.010548e-05
Thiohalospira,L-Kynurenine,2.010548e-05
Thiolapillus,L-Kynurenine,2.010548e-05
Thiolinea,L-Kynurenine,2.010548e-05
Thiomonas,L-Kynurenine,2.010548e-05
Thioploca,L-Kynurenine,2.010548e-05
Thiorhodococcus,L-Kynurenine,2.010548e-05
Thiorhodospira,L-Kynurenine,2.010548e-05
Thorsellia,L-Kynurenine,2.010548e-05
Tindallia,L-Kynurenine,2.010548e-05
Tistlia,L-Kynurenine,2.010548e-05
Tistrella,L-Kynurenine,2.010548e-05
Tomitella,L-Kynurenine,2.010548e-05
Tranquillimonas,L-Kynurenine,2.010548e-05
Trinickia,L-Kynurenine,2.010548e-05
Tropicibacter,L-Kynurenine,2.010548e-05
Tuberibacillus,L-Kynurenine,2.010548e-05
Tumebacillus,L-Kynurenine,2.010548e-05
Turneriella,L-Kynurenine,2.010548e-05
Uliginosibacterium,L-Kynurenine,2.010548e-05
Ulvibacter,L-Kynurenine,2.010548e-05
unclassified_Cyanobacteria,L-Kynurenine,2.010548e-05
unclassified_Firmicutes,L-Kynurenine,2.010548e-05
unclassified_Microbacteriaceae,L-Kynurenine,2.010548e-05
unclassified_Pasteurellaceae,L-Kynurenine,2.010548e-05
unclassified_Stigonemataceae,L-Kynurenine,2.010548e-05
Urmitella,L-Kynurenine,2.010548e-05
Varibaculum,L-Kynurenine,2.010548e-05
Variovorax,L-Kynurenine,2.010548e-05
Ventosimonas,L-Kynurenine,2.010548e-05
Vibrio,L-Kynurenine,2.010548e-05
Viridibacillus,L-Kynurenine,2.010548e-05
Vitreoscilla,L-Kynurenine,2.010548e-05
Vulcanibacillus,L-Kynurenine,2.010548e-05
Vulgatibacter,L-Kynurenine,2.010548e-05
Wenxinia,L-Kynurenine,2.010548e-05
Williamsia,L-Kynurenine,2.010548e-05
Winkia,L-Kynurenine,2.010548e-05
Woeseia,L-Kynurenine,2.010548e-05
Xanthomonas,L-Kynurenine,2.010548e-05
Xenophilus,L-Kynurenine,2.010548e-05
Xenorhabdus,L-Kynurenine,2.010548e-05
Xiangella,L-Kynurenine,2.010548e-05
Xylanimonas,L-Kynurenine,2.010548e-05
Xylophilus,L-Kynurenine,2.010548e-05
Abiotrophia,L-Kynurenine,2.010608e-05
Yokenella,L-Kynurenine,2.010608e-05
Yoonia,L-Kynurenine,2.010608e-05
Youngiibacter,L-Kynurenine,2.010608e-05
Zavarzinella,L-Kynurenine,2.010608e-05
Zhongshania,L-Kynurenine,2.010608e-05
Zhouia,L-Kynurenine,2.010608e-05
Zooshikella,L-Kynurenine,2.010608e-05
Zymobacter,L-Kynurenine,2.010608e-05
Zymomonas,L-Kynurenine,2.010608e-05
Enterococcus,3-Hydroxyanthranilate,1.580923e-04
Clostridium,3-Hydroxyanthranilate,8.747629e-06
Rhodococcus,L-Formylkynurenine,1.810128e-04
Burkholderia,L-Kynurenine,1.459732e-03
Oceanobacillus,L-Formylkynurenine,1.814085e-04
Sutterella,L-Kynurenine,1.464275e-03
Clostridium,L-Kynurenine,8.871175e-06
Rhodococcus,3-Hydroxyanthranilate,1.905344e-04
Oceanobacillus,3-Hydroxyanthranilate,1.909724e-04
Lachnoclostridium,3-Hydroxyanthranilate,1.910274e-04
Pseudomonas,L-Kynurenine,1.719453e-04
Providencia,L-Formylkynurenine,2.142377e-04
Wohlfahrtiimonas,L-Kynurenine,1.808626e-04
Stenotrophomonas,L-Formylkynurenine,2.262036e-03
Serratia,L-Formylkynurenine,2.269313e-03
Achromobacter,L-Formylkynurenine,2.284096e-03
Alcaligenes,L-Formylkynurenine,2.284096e-03
Rhodococcus,L-Kynurenine,2.071872e-04
Oceanobacillus,L-Kynurenine,2.077193e-04
Citrobacter,L-Kynurenine,2.081208e-04
Stenotrophomonas,3-Hydroxyanthranilate,2.372018e-03
Achromobacter,3-Hydroxyanthranilate,2.396286e-03
Alcaligenes,3-Hydroxyanthranilate,2.396286e-03
Bordetella,L-Formylkynurenine,2.620655e-04
Acinetobacter,3-Hydroxyanthranilate,2.662158e-04
Corynebacterium,L-Formylkynurenine,9.436581e-06
Alkalihalobacillus,L-Kynurenine,2.310565e-03
Bordetella,3-Hydroxyanthranilate,2.755069e-04
Micromonospora,L-Formylkynurenine,3.066990e-03
Corynebacterium,3-Hydroxyanthranilate,1.012550e-05
Achromobacter,L-Kynurenine,2.640181e-03
Alcaligenes,L-Kynurenine,2.640181e-03
Micromonospora,3-Hydroxyanthranilate,3.165716e-03
Bradyrhizobium,L-Formylkynurenine,3.390577e-04
Paraburkholderia,L-Formylkynurenine,3.403155e-04
Ralstonia,L-Formylkynurenine,3.415857e-04
Acinetobacter,L-Kynurenine,2.912237e-04
Corynebacterium,L-Kynurenine,1.018093e-05
Bordetella,L-Kynurenine,3.011592e-04
Lysinibacillus,L-Kynurenine,3.014714e-04
Bradyrhizobium,3-Hydroxyanthranilate,3.560910e-04
Paraburkholderia,3-Hydroxyanthranilate,3.574783e-04
Ralstonia,3-Hydroxyanthranilate,3.588800e-04
Bacteroides,L-Formylkynurenine,7.079344e-06
Prevotella,L-Formylkynurenine,1.068446e-05
Enterococcus,L-Formylkynurenine,1.068625e-05
Streptococcus,L-Formylkynurenine,7.081484e-06
Micromonospora,L-Kynurenine,3.421295e-03
Cytobacillus,L-Formylkynurenine,4.185847e-03
Mesorhizobium,L-Formylkynurenine,4.185847e-03
Campylobacter,L-Formylkynurenine,1.087200e-05
Blastococcus,L-Formylkynurenine,4.512169e-03
Spirosoma,L-Formylkynurenine,4.512169e-03
Bacteroides,3-Hydroxyanthranilate,7.565340e-06
Cytobacillus,3-Hydroxyanthranilate,4.352123e-03
Mesorhizobium,3-Hydroxyanthranilate,4.352123e-03
Streptococcus,3-Hydroxyanthranilate,7.567509e-06
Prevotella,3-Hydroxyanthranilate,1.148888e-05
Fusobacterium,L-Formylkynurenine,1.127527e-05
Paraburkholderia,L-Kynurenine,3.918635e-04
Kytococcus,L-Formylkynurenine,4.643813e-03
Enterocloster,L-Kynurenine,3.932826e-04
Ralstonia,L-Kynurenine,3.935680e-04
Campylobacter,3-Hydroxyanthranilate,1.169398e-05
Chania,L-Formylkynurenine,4.791251e-03
Delftia,L-Formylkynurenine,4.791251e-03
Exiguobacterium,L-Formylkynurenine,4.791251e-03
Rudanella,L-Formylkynurenine,4.791251e-03
Silanimonas,L-Formylkynurenine,4.791251e-03
Comamonas,L-Formylkynurenine,4.886414e-04
Geobacillus,L-Formylkynurenine,4.915401e-04
Mammaliicoccus,L-Formylkynurenine,4.920277e-04
Blastococcus,3-Hydroxyanthranilate,4.703144e-03
Spirosoma,3-Hydroxyanthranilate,4.703144e-03
Prevotella,L-Kynurenine,1.146038e-05
Enterococcus,L-Kynurenine,1.146213e-05
Brevibacillus,L-Formylkynurenine,4.999439e-03
Bacteroides,L-Kynurenine,7.734302e-06
Kytococcus,3-Hydroxyanthranilate,4.845625e-03
Streptococcus,L-Kynurenine,7.736530e-06
Delftia,3-Hydroxyanthranilate,5.005887e-03
Exiguobacterium,3-Hydroxyanthranilate,5.005887e-03
Halococcus,3-Hydroxyanthranilate,5.005887e-03
Rudanella,3-Hydroxyanthranilate,5.005887e-03
Silanimonas,3-Hydroxyanthranilate,5.005887e-03
Campylobacter,L-Kynurenine,1.165172e-05
Fusobacterium,3-Hydroxyanthranilate,1.213506e-05
Comamonas,3-Hydroxyanthranilate,5.127640e-04
Geobacillus,3-Hydroxyanthranilate,5.159583e-04
Mammaliicoccus,3-Hydroxyanthranilate,5.164958e-04
Brevibacterium,L-Formylkynurenine,5.424232e-04
Bacillus,L-Formylkynurenine,5.454111e-04
Brevibacillus,3-Hydroxyanthranilate,5.241271e-03
Escherichia,L-Formylkynurenine,1.221225e-05
Fusobacterium,L-Kynurenine,1.206224e-05
Cytobacillus,L-Kynurenine,4.800819e-03
Ruminococcus,L-Formylkynurenine,1.248084e-05
Acinetobacter,L-Formylkynurenine,1.248613e-05
Paenibacillus,L-Formylkynurenine,1.248887e-05
Brevibacterium,3-Hydroxyanthranilate,5.696364e-04
Bacillus,3-Hydroxyanthranilate,5.730529e-04
Desulfovibrio,L-Formylkynurenine,1.276984e-05
Ureibacillus,L-Formylkynurenine,1.277170e-05
Blastococcus,L-Kynurenine,5.226385e-03
Spirosoma,L-Kynurenine,5.226385e-03
Escherichia,3-Hydroxyanthranilate,1.316162e-05
Pseudomonas,3-Hydroxyanthranilate,6.776469e-05
Listeria,L-Formylkynurenine,1.307181e-05
Actinomyces,L-Formylkynurenine,1.307241e-05
Ruminococcus,3-Hydroxyanthranilate,1.345628e-05
Paenibacillus,3-Hydroxyanthranilate,1.346327e-05
Comamonas,L-Kynurenine,5.637196e-04
Peptoniphilus,L-Formylkynurenine,1.339744e-05
Neisseria,L-Formylkynurenine,1.339841e-05
Delftia,L-Kynurenine,5.602895e-03
Exiguobacterium,L-Kynurenine,5.602895e-03
Methylorubrum,L-Kynurenine,5.602895e-03
Geobacillus,L-Kynurenine,5.676037e-04
Mammaliicoccus,L-Kynurenine,5.682580e-04
Escherichia,L-Kynurenine,1.301177e-05
Brevibacillus,L-Kynurenine,5.749751e-03
Desulfovibrio,3-Hydroxyanthranilate,1.377267e-05
Ureibacillus,3-Hydroxyanthranilate,1.377426e-05
Alistipes,L-Formylkynurenine,1.374781e-05
Parabacteroides,L-Formylkynurenine,1.374781e-05
Leuconostoc,L-Formylkynurenine,1.374799e-05
Porphyromonas,L-Formylkynurenine,1.374836e-05
Ruminococcus,L-Kynurenine,1.328282e-05
Paenibacillus,L-Kynurenine,1.329023e-05
Actinomyces,3-Hydroxyanthranilate,1.410550e-05
Wohlfahrtiimonas,L-Formylkynurenine,1.412700e-05
Helicobacter,L-Formylkynurenine,1.412804e-05
Microbacterium,L-Formylkynurenine,1.413046e-05
Streptomyces,L-Formylkynurenine,1.414275e-05
Desulfovibrio,L-Kynurenine,1.357355e-05
Ureibacillus,L-Kynurenine,1.357524e-05
Peptoniphilus,3-Hydroxyanthranilate,1.446310e-05
Neisseria,3-Hydroxyanthranilate,1.446388e-05
Citrobacter,L-Formylkynurenine,1.453995e-05
Klebsiella,L-Formylkynurenine,1.453995e-05
Selenomonas,L-Formylkynurenine,1.453995e-05
Enterobacter,L-Formylkynurenine,1.454011e-05
Anaerococcus,L-Formylkynurenine,1.454042e-05
Lachnoclostridium,L-Formylkynurenine,1.454074e-05
Shewanella,L-Formylkynurenine,1.454074e-05
Eubacterium,L-Formylkynurenine,1.454090e-05
Listeria,L-Kynurenine,1.387726e-05
Actinomyces,L-Kynurenine,1.387780e-05
Alistipes,3-Hydroxyanthranilate,1.484873e-05
Parabacteroides,3-Hydroxyanthranilate,1.484873e-05
Leuconostoc,3-Hydroxyanthranilate,1.484887e-05
Porphyromonas,3-Hydroxyanthranilate,1.484915e-05
Peptoniphilus,L-Kynurenine,1.420380e-05
Neisseria,L-Kynurenine,1.420465e-05
Ruminococcaceae_incertae_sedis,L-Formylkynurenine,1.499290e-05
Geobacter,L-Formylkynurenine,1.499304e-05
Atopobium,L-Formylkynurenine,1.499317e-05
Haemophilus,L-Formylkynurenine,1.499317e-05
Aeromonas,L-Formylkynurenine,1.499358e-05
Mycobacterium,L-Formylkynurenine,1.499779e-05
Wohlfahrtiimonas,3-Hydroxyanthranilate,1.526642e-05
Helicobacter,3-Hydroxyanthranilate,1.526716e-05
Microbacterium,3-Hydroxyanthranilate,1.526889e-05
Streptomyces,3-Hydroxyanthranilate,1.527762e-05
Bacillus,L-Kynurenine,7.153971e-04
Alkalihalobacillus,L-Formylkynurenine,8.685628e-04
Alistipes,L-Kynurenine,1.455427e-05
Parabacteroides,L-Kynurenine,1.455427e-05
Leuconostoc,L-Kynurenine,1.455443e-05
Porphyromonas,L-Kynurenine,1.455474e-05
Roseomonas,L-Formylkynurenine,8.807171e-04
Faecalibacterium,L-Formylkynurenine,1.549444e-05
Phocaeicola,L-Formylkynurenine,1.549444e-05
unclassified_Lachnospiraceae,L-Formylkynurenine,1.549444e-05
Blautia,L-Formylkynurenine,1.549455e-05
Chlorobium,L-Formylkynurenine,1.549455e-05
Clostridioides,L-Formylkynurenine,1.549455e-05
Mediterraneibacter,L-Formylkynurenine,1.549455e-05
Schaalia,L-Formylkynurenine,1.549465e-05
Lysinibacillus,L-Formylkynurenine,1.549487e-05
Chlamydia,L-Formylkynurenine,1.549509e-05
Gordonia,L-Formylkynurenine,1.549606e-05
Treponema,L-Formylkynurenine,1.549606e-05
Citrobacter,3-Hydroxyanthranilate,1.572170e-05
Klebsiella,3-Hydroxyanthranilate,1.572170e-05
Selenomonas,3-Hydroxyanthranilate,1.572170e-05
Enterobacter,3-Hydroxyanthranilate,1.572180e-05
Anaerococcus,3-Hydroxyanthranilate,1.572200e-05
Shewanella,3-Hydroxyanthranilate,1.572220e-05
Eubacterium,3-Hydroxyanthranilate,1.572230e-05
Staphylococcus,L-Formylkynurenine,9.769400e-05
Helicobacter,L-Kynurenine,1.493334e-05
Microbacterium,L-Kynurenine,1.493533e-05
Streptomyces,L-Kynurenine,1.494538e-05
Anaerostipes,L-Formylkynurenine,1.605647e-05
Gemella,L-Formylkynurenine,1.605647e-05
Roseburia,L-Formylkynurenine,1.605647e-05
Shigella,L-Formylkynurenine,1.605647e-05
Sutterella,L-Formylkynurenine,1.605647e-05
Enterocloster,L-Formylkynurenine,1.605654e-05
Erysipelatoclostridium,L-Formylkynurenine,1.605654e-05
Collinsella,L-Formylkynurenine,1.605661e-05
Megasphaera,L-Formylkynurenine,1.605661e-05
Rhodopseudomonas,L-Formylkynurenine,1.605661e-05
Pantoea,L-Formylkynurenine,1.605668e-05
Mycolicibacterium,L-Formylkynurenine,1.605934e-05
Alkalihalobacillus,3-Hydroxyanthranilate,9.114016e-04
Ruminococcaceae_incertae_sedis,3-Hydroxyanthranilate,1.622168e-05
Geobacter,3-Hydroxyanthranilate,1.622175e-05
Atopobium,3-Hydroxyanthranilate,1.622182e-05
Haemophilus,3-Hydroxyanthranilate,1.622182e-05
Providencia,3-Hydroxyanthranilate,1.622182e-05
Aeromonas,3-Hydroxyanthranilate,1.622203e-05
Mycobacterium,3-Hydroxyanthranilate,1.622421e-05
Klebsiella,L-Kynurenine,1.534305e-05
Selenomonas,L-Kynurenine,1.534305e-05
Enterobacter,L-Kynurenine,1.534318e-05
Anaerococcus,L-Kynurenine,1.534342e-05
Brevibacterium,L-Kynurenine,1.534342e-05
Lachnoclostridium,L-Kynurenine,1.534366e-05
Shewanella,L-Kynurenine,1.534366e-05
Eubacterium,L-Kynurenine,1.534379e-05
Staphylococcus,3-Hydroxyanthranilate,1.028860e-04
Cellulosimicrobium,L-Formylkynurenine,1.669631e-05
Coprococcus,L-Formylkynurenine,1.669631e-05
Eggerthella,L-Formylkynurenine,1.669631e-05
Hungatella,L-Formylkynurenine,1.669631e-05
Lactococcus,L-Formylkynurenine,1.669631e-05
Megamonas,L-Formylkynurenine,1.669631e-05
Nitrosococcus,L-Formylkynurenine,1.669631e-05
Oxalobacter,L-Formylkynurenine,1.669631e-05
Proteus,L-Formylkynurenine,1.669631e-05
Scardovia,L-Formylkynurenine,1.669631e-05
Slackia,L-Formylkynurenine,1.669631e-05
Trueperella,L-Formylkynurenine,1.669631e-05
Acidaminococcus,L-Formylkynurenine,1.669632e-05
Dialister,L-Formylkynurenine,1.669632e-05
Dysgonomonas,L-Formylkynurenine,1.669632e-05
Rothia,L-Formylkynurenine,1.669632e-05
Sinorhizobium,L-Formylkynurenine,1.669632e-05
unclassified_Clostridiales_Family_XIII._Incertae_Sedis,L-Formylkynurenine,1.669632e-05
Brachyspira,L-Formylkynurenine,1.669633e-05
Cutibacterium,L-Formylkynurenine,1.669633e-05
Rhodobacter,L-Formylkynurenine,1.669633e-05
Caulobacter,L-Formylkynurenine,1.669634e-05
Methylobacterium,L-Formylkynurenine,1.669634e-05
Kocuria,L-Formylkynurenine,1.669636e-05
Weissella,L-Formylkynurenine,1.669636e-05
Agrobacterium,L-Formylkynurenine,1.669637e-05
Arcobacter,L-Formylkynurenine,1.669637e-05
Butyrivibrio,L-Formylkynurenine,1.669637e-05
Urinicoccus,L-Formylkynurenine,1.669640e-05
Moraxella,L-Formylkynurenine,1.669644e-05
Leptospira,L-Formylkynurenine,1.669645e-05
Paracoccus,L-Formylkynurenine,1.669652e-05
Deinococcus,L-Formylkynurenine,1.669653e-05
Faecalibacterium,3-Hydroxyanthranilate,1.677606e-05
Phocaeicola,3-Hydroxyanthranilate,1.677606e-05
unclassified_Lachnospiraceae,3-Hydroxyanthranilate,1.677606e-05
Blautia,3-Hydroxyanthranilate,1.677609e-05
Chlorobium,3-Hydroxyanthranilate,1.677609e-05
Clostridioides,3-Hydroxyanthranilate,1.677609e-05
Mediterraneibacter,3-Hydroxyanthranilate,1.677609e-05
Schaalia,3-Hydroxyanthranilate,1.677612e-05
Lysinibacillus,3-Hydroxyanthranilate,1.677619e-05
Chlamydia,3-Hydroxyanthranilate,1.677625e-05
Gordonia,3-Hydroxyanthranilate,1.677653e-05
Treponema,3-Hydroxyanthranilate,1.677653e-05
Ruminococcaceae_incertae_sedis,L-Kynurenine,1.579177e-05
Geobacter,L-Kynurenine,1.579186e-05
Atopobium,L-Kynurenine,1.579196e-05
Haemophilus,L-Kynurenine,1.579196e-05
Providencia,L-Kynurenine,1.579196e-05
Aeromonas,L-Kynurenine,1.579225e-05
Mycobacterium,L-Kynurenine,1.579519e-05
Mycolicibacterium,3-Hydroxyanthranilate,1.739738e-05
Pantoea,3-Hydroxyanthranilate,1.739828e-05
Collinsella,3-Hydroxyanthranilate,1.739830e-05
Megasphaera,3-Hydroxyanthranilate,1.739830e-05
Rhodopseudomonas,3-Hydroxyanthranilate,1.739830e-05
Enterocloster,3-Hydroxyanthranilate,1.739832e-05
Erysipelatoclostridium,3-Hydroxyanthranilate,1.739832e-05
Anaerostipes,3-Hydroxyanthranilate,1.739835e-05
Gemella,3-Hydroxyanthranilate,1.739835e-05
Roseburia,3-Hydroxyanthranilate,1.739835e-05
Shigella,3-Hydroxyanthranilate,1.739835e-05
