ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
33031	species	Peptoniphilus lacrimalis	373	0.09044404049597855	0.0115266	0.3225449650824393
356829	species	Bifidobacterium tsurumiense	450	0.02570928003111111	0.01063715	0.05545036802423449
54006	species	Peptoniphilus ivorii	189	0.04937472684656084	0.010543	0.1923713844732096
1539	species	Clostridium malenominatum	201	0.0504151921840796	0.0147893	0.11735948120493492
51669	species	Tetragenococcus halophilus	53	0.01949948188679245	0.0103999	0.02274554961127612
39950	species	Dialister pneumosintes	232	0.035377993103448274	0.018632700000000002	0.05169990071062793
1755629	species	Victivallis sp. MC_44	373	0.09523017202949062	0.0324369	0.2445862592050931
39483	species	Faecalitalea cylindroides	199	0.07595420000502512	0.0118235	0.4537062399871635
163011	species	Pseudomonas lini	9	0.05343436555555556	0.016257	0.08699024364966987
1297750	species	Bacteroides luti	234	0.48130723502564104	0.1061325	0.8218185501637705
2317	species	Methanosphaera stadtmanae	71	0.040080804084507045	0.0239874	0.06442053206298876
41986	species	Agromyces mediolanus	2	0.01408313	0.01408313	0.016764610827388747
31971	species	[Eubacterium] dolichum	188	0.05187611760638297	0.010039465000000001	0.22676150931353664
105229	species	Bacillus fumarioli	27	0.05087355740740741	0.0106372	0.11986782888555311
79880	species	Bacillus clausii	80	0.227384617625	0.016533350000000002	1.1732017895697773
284581	species	Bacillus koreensis	13	0.04151635692307692	0.0111682	0.08760437959498099
1571	species	Sporosarcina ureae	93	0.07662916027956988	0.0129074	0.2046493781233074
53363	species	Brevibacterium mcbrellneri	67	0.0709148588955224	0.0147286	0.21712382741480118
1229909	species	Candidatus Nitrosopumilus sp. AR2	16	0.445471163125	0.015450100000000001	1.3939015080202874
1006	species	Marivirga tractuosa	63	0.04818073363492064	0.0155697	0.09442360182563213
171685	species	Bacillus murimartini	24	0.0429044475	0.01600275	0.08296061063829611
237258	species	Cloacibacterium normanense	142	0.05871003979577463	0.01290805	0.11784447048437285
48256	species	[Clostridium] hungatei	182	0.03113232255494506	0.0119915	0.05628091255044993
52226	species	Mitsuokella multacida	168	0.22152171416666666	0.01202735	1.1331389263938403
1715347	species	Garciella sp. YIM G1-1	71	0.031113561971830975	0.0166917	0.03267554250530578
487316	species	Acinetobacter soli	13	0.08000643461538462	0.0135716	0.12358058234779326
1148157	species	Acinetobacter oleivorans	6	0.08893724666666665	0.05886134999999999	0.09349217835639229
66851	species	Methanobrevibacter oralis	68	0.08812035655882353	0.01423255	0.2514672726784459
68219	species	Streptomyces iakyrus	2	0.013579625	0.013579625	0.011464286888038435
33935	species	Lysinibacillus macroides	13	0.08979294615384616	0.0145187	0.1446448546580825
216935	species	Spiroplasma culicicola	62	0.2935408977419354	0.019671349999999997	0.6764433942280971
414682	species	Lactobacillus similis	2	0.01379435	0.01379435	0.01471779125429492
216933	species	Spiroplasma chrysopicola	10	0.014865076	0.01322935	0.012082222928350561
82654	species	Pseudanabaena sp. PCC 7367	4	0.02233455	0.0189349	0.009725722427151619
274	species	Thermus thermophilus	33	0.019109064545454545	0.0148865	0.01821558769148248
670291	species	Microvirga aerophila	2	0.02564737	0.02564737	0.031032837732340883
456493	species	Saccharibacillus sacchari	17	0.08301157352941177	0.0126863	0.16085105241318964
180282	species	Delftia tsuruhatensis	22	0.17145949727272727	0.0208974	0.41935396633542193
588932	species	Brevundimonas naejangsanensis	25	0.279440748	0.0247415	0.6231093513892941
290111	species	Xenorhabdus ehlersii	3	0.01160026	0.0146538	0.006957185752788263
152260	species	Chloroflexus aggregans	4	0.0872060075	0.025361429999999997	0.14024999475035554
2123	species	Mycoplasma putrefaciens	6	0.1895174616666667	0.0461054	0.2991665586352352
1406512	species	Candidatus Methanomassiliicoccus intestinalis	20	0.033766124	0.01896945	0.040444439532582734
1902	species	Streptomyces coelicolor	9	0.04443115	0.0158203	0.06635938652700234
94625	species	Ochrobactrum intermedium	4	0.049683864999999994	0.04162455	0.0522579817765245
32013	species	Comamonas terrigena	27	0.7584353144444443	0.0136019	1.9551368693733764
53254	species	Bosea thiooxidans	21	0.05133482714285714	0.0128474	0.09513348587808125
33008	species	Rhodococcus globerulus	4	0.0178767025	0.0179148	0.015318083844659717
1888	species	Streptomyces albus	10	0.350584796	0.010145975	1.0618450598916611
220378	species	Nocardiopsis aegyptia	7	0.02523994428571429	0.0148485	0.024407870370161247
50960	species	Helicobacter trogontum	2	0.055594149999999995	0.055594149999999995	0.0640184074094709
508451	species	Lactobacillus taiwanensis	3	0.018774533333333333	0.0103263	0.01895350829380496
13689	species	Sphingomonas paucimobilis	3	0.013090823333333335	0.0141794	0.008915846093761004
254	species	Chryseobacterium indoltheticum	4	0.15796773749999998	0.055844834999999995	0.24547466736976592
1069813	species	Bacillus berkeleyi	12	0.02810080666666667	0.02779425	0.02292471937288827
853	species	Faecalibacterium prausnitzii	140	4.693931477214285	2.669205	4.917973071724985
78345	species	Bifidobacterium merycicum	113	0.15614219964601767	0.0392447	0.326176577414751
544645	species	Butyricimonas virosa	107	0.1981318223364486	0.138192	0.25002009512857043
85831	species	Bacteroides acidifaciens	139	0.8560540594964029	0.453519	1.395940866970341
